C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_41_322.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_41_322.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_41_322.jpg,0.01877934,0,0,15.23865
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_41_421.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_41_421.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_41_421.jpg,-0.009389671,0,0,15.65058
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_41_523.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_41_523.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_41_523.jpg,-0.03286385,0,0,15.46519
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_41_623.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_41_623.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_41_623.jpg,-0.05164319,0.3038369,0,15.01587
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_41_718.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_41_718.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_41_718.jpg,-0.05164319,0.6083215,0,15.94554
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_41_827.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_41_827.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_41_827.jpg,-0.05164319,0.3031483,0,15.81293
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_41_927.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_41_927.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_41_927.jpg,-0.05164319,0.001412287,0,16.27836
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_42_029.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_42_029.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_42_029.jpg,-0.06103287,0,0,15.56972
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_42_128.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_42_128.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_42_128.jpg,-0.06103287,0,0,15.97549
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_42_233.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_42_233.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_42_233.jpg,-0.05633803,0,0,15.29634
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_42_331.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_42_331.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_42_331.jpg,-0.05633803,0,0,15.67669
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_42_430.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_42_430.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_42_430.jpg,-0.05633803,0.3015594,0,15.23863
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_42_528.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_42_528.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_42_528.jpg,-0.05633803,0.6027552,0,16.14595
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_42_627.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_42_627.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_42_627.jpg,-0.05164319,0.8986076,0,16.66028
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_42_723.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_42_723.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_42_723.jpg,-0.01877934,1,0,17.93526
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_42_821.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_42_821.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_42_821.jpg,-0.01408451,1,0,18.79617
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_42_924.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_42_924.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_42_924.jpg,-0.01408451,1,0,19.95304
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_43_025.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_43_025.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_43_025.jpg,-0.01408451,1,0,20.86459
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_43_124.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_43_124.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_43_124.jpg,0.009389671,1,0,21.92934
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_43_227.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_43_227.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_43_227.jpg,0.04694836,1,0,22.8819
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_43_328.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_43_328.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_43_328.jpg,0.07042254,1,0,23.87095
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_43_429.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_43_429.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_43_429.jpg,0.07042254,1,0,24.83353
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_43_533.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_43_533.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_43_533.jpg,0.07042254,1,0,25.79177
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_43_633.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_43_633.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_43_633.jpg,0.07042254,1,0,26.73993
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_43_735.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_43_735.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_43_735.jpg,0.05633803,0.8508484,0,27.78621
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_43_834.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_43_834.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_43_834.jpg,0.009389671,0.5527877,0,28.20829
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_43_935.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_43_935.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_43_935.jpg,-0.02347418,0.2495089,0,28.39888
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_44_036.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_44_036.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_44_036.jpg,-0.03755869,0,0,28.20165
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_44_139.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_44_139.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_44_139.jpg,-0.05633803,0,0,27.91385
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_44_240.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_44_240.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_44_240.jpg,-0.09859154,0,0,27.62763
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_44_343.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_44_343.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_44_343.jpg,-0.1079812,0,0,27.34524
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_44_444.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_44_444.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_44_444.jpg,-0.1079812,0,0,27.06784
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_44_548.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_44_548.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_44_548.jpg,-0.1079812,0,0,26.79424
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_44_651.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_44_651.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_44_651.jpg,-0.1079812,0,0,26.52388
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_44_754.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_44_754.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_44_754.jpg,-0.1079812,0,0,26.35593
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_44_856.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_44_856.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_44_856.jpg,-0.07981221,0,0,26.04737
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_44_956.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_44_956.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_44_956.jpg,-0.03755869,0,0,25.78754
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_45_056.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_45_056.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_45_056.jpg,-0.01408451,0,0,25.52875
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_45_155.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_45_155.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_45_155.jpg,-0.01408451,0,0,25.27262
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_45_253.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_45_253.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_45_253.jpg,-0.01408451,0,0,25.06953
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_45_353.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_45_353.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_45_353.jpg,-0.01408451,0,0,24.8179
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_45_450.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_45_450.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_45_450.jpg,-0.01408451,0,0,24.56875
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_45_563.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_45_563.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_45_563.jpg,-0.01408451,0,0,24.27305
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_45_651.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_45_651.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_45_651.jpg,-0.01408451,0,0,24.07789
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_45_752.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_45_752.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_45_752.jpg,-0.01408451,0,0,23.83614
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_45_855.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_45_855.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_45_855.jpg,-0.01408451,0,0,23.6737
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_45_956.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_45_956.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_45_956.jpg,-0.01408451,0,0,23.41823
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_46_072.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_46_072.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_46_072.jpg,-0.01408451,0,0,23.1888
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_46_155.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_46_155.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_46_155.jpg,-0.01408451,0,0,23.00085
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_46_255.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_46_255.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_46_255.jpg,-0.01408451,0,0,22.72215
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_46_352.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_46_352.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_46_352.jpg,-0.01408451,0,0,22.53828
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_46_453.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_46_453.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_46_453.jpg,-0.01408451,0,0,22.31086
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_46_554.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_46_554.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_46_554.jpg,-0.01408451,0,0,22.08625
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_46_656.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_46_656.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_46_656.jpg,-0.01408451,0.3053934,0,22.10993
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_46_755.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_46_755.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_46_755.jpg,-0.01408451,0.6020819,0,22.48663
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_46_854.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_46_854.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_46_854.jpg,-0.01408451,0.3053541,0,22.72186
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_46_954.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_46_954.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_46_954.jpg,-0.01408451,0.004144549,0,22.6776
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_47_052.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_47_052.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_47_052.jpg,-0.01408451,0,0,22.43616
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_47_150.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_47_150.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_47_150.jpg,-0.01408451,0,0,22.21987
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_47_251.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_47_251.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_47_251.jpg,-0.009389671,0,0,21.99079
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_47_348.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_47_348.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_47_348.jpg,-0.009389671,0,0,21.77297
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_47_447.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_47_447.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_47_447.jpg,-0.009389671,0,0,21.55165
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_19_59_47_546.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_19_59_47_546.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_19_59_47_546.jpg,-0.009389671,0,0,21.33632
